番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
刺客守则,6.5,33883777,1478444,448723,20560,小说改|奇幻|战斗|魔法,1
无能力者娜娜,9.4,35438151,1477548,292459,78493,漫画改|校园|智斗|催泪,1
银魂 第二季,9.9,13101487,1693416,80292,8731,漫画改|热血|搞笑|战斗,1
NEW GAME!,9.6,26354404,1818641,903987,7147,萌系|日常,0
ISLAND,9.2,24146144,1469034,327234,11231,游戏改|催泪|推理|治愈,0
URARA迷路帖,9.5,20497863,1460465,719004,6198,漫画改|日常|架空,0
弹丸论破,9.3,36829751,1460375,1028034,9926,推理|校园,0
街角魔族,9.8,29879145,1459705,442320,32549,漫画改|日常|萌系|搞笑,1
银魂 第三季,9.9,7954199,1693433,47610,4222,漫画改|热血|搞笑|战斗,1
博多豚骨拉面团,9.7,25728807,1457620,641137,27372,小说改,0
鬼灯的冷彻,9.6,20567306,2343441,634842,5141,日常|神魔,1
Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm,9.6,3987209,1941144,64739,6421,漫画改|校园|魔法|搞笑,1
ReLIFE,9.9,13898791,1494981,192047,27525,校园|恋爱|搞笑|治愈,1
家庭教师HITMAN REBORN!,9.9,57401726,1429250,1436591,35003,奇幻|热血|战斗|漫画改,0
哆啦A梦：大雄的新恐龙,9.8,3335539,1473650,81047,5433,奇幻|动画|冒险,1
比宇宙更远的地方,9.8,20150598,1419712,443955,37671,声控|治愈|励志|原创,0
无头骑士异闻录,9.6,18208230,1694805,952197,7391,奇幻|日常|声控|小说改,0
