番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
中间管理录利根川,9.6,9540571,354719,84147,4680,搞笑|日常|励志|职场,1
+TIC模型姐妹,9.6,2946228,354297,21522,3235,萌系|搞笑|日常,0
猫神八百万,9.6,2062328,357652,20364,1247,萌系|奇幻|日常|治愈,0
厨病激发男孩,9.6,5255819,350545,82389,5513,小说改|搞笑|日常|校园,1
剧场版 悠哉日常大王 Vacation,9.9,2461977,1554742,58660,11164,漫画改|萌系|治愈|日常,1
黄金拼图,9.7,1841492,396008,72158,2566,萌系|日常|治愈,0
ANIMAYELL!,9.5,3254907,338167,58432,3084,萌系|校园|社团|运动,1
再见绝望先生,9.7,375109,371040,16233,2193,搞笑|日常,0
魔法少女什么的已经够了啦。,9,6913760,398439,63054,714,萌系|日常|魔法,0
琴浦小姐,9.3,6834741,328898,258579,3943,日常|催泪|校园|恋爱,0
小森同学拒绝不了！,9.2,8453467,327939,59842,952,校园|日常|萌系,0
FORTUNE ARTERIAL -赤之约定-,9.1,1771373,340298,28551,1431,奇幻|日常|游戏改,0
珈百璃的堕落 SP,9.8,5849376,2928262,106940,4036,校园|日常|漫画改,0
放学后桌游俱乐部,9.3,3343764,322172,64062,3220,漫画改|校园|日常|社团,1
Classroom☆Crisis,9.3,6643591,321195,131677,1238,萌系|奇幻|科幻|日常,0
学生会的一己之见 Lv.2,9.8,3449857,804666,58979,3811,小说改|搞笑|日常|校园,0
梦色蛋糕师,9.8,14388899,316438,360169,2611,少女|美食|奇幻|日常,0
四畳半神话大系,9.8,2433724,315796,35446,6275,日常|治愈,0
沒有黃段子的無聊世界（僅限港澳台地區）,9.3,48285398,311062,2980875,1689,日常|校园,0
野良神 OAD,9.6,10985656,3903529,261288,2394,奇幻|日常,0
三者三叶,9.6,4616729,305364,158473,1439,萌系|校园|日常|治愈,0
工作细胞（中配版）,9.7,19283620,8925662,136792,4547,漫画改|日常|战斗|搞笑,1
踏切时间,9.7,6270308,297494,30041,4079,日常|泡面,0
和歌子酒 动画,9.6,13144494,291503,56151,1583,日常|泡面|治愈|美食,0
跟班×服务,9.6,2823007,290437,203168,1841,萌系|搞笑|日常|声控,0
我的朋友很少 OAD,9.1,4008127,1305850,36398,600,小说改|社团|少女|日常,0
银之匙 Silver Spoon 第一季,9.8,6916176,301878,160899,3944,日常|校园|热血|美食,0
笨蛋，测验，召唤兽 OVA,9.7,5745050,1716592,98471,2497,搞笑|校园|社团|日常,0
请问您今天要来点兔子吗？？～Dear My Sister～,9.8,1560467,2636044,52474,5447,萌系|日常|治愈|萝莉,1
荒川爆笑团2,9.7,3023088,727573,65736,3989,搞笑|日常|声控,0
男子高中生的日常 SP,9.7,8766255,2574811,35699,2618,搞笑|校园|日常,0
迷糊餐厅 WORKING’!!,9.6,2792851,787234,69078,1924,搞笑|日常|声控|美食,1
花开伊吕波 Home Sweet Home,9.8,1630420,1049783,22058,3413,催泪|日常|治愈|励志,0
幻想嘉年华 Special Season,9.6,4443435,1209584,61061,1422,奇幻|日常,0
小鸠,9.7,1808521,242949,45254,1412,萌系|日常|少女|治愈,0
烧窑的话也要马克杯,9.3,853852,238245,4157,277,日常|治愈|漫画改,1
若叶女孩,9.6,4491324,234922,85323,976,萌系|日常|校园|治愈,0
Little Busters! EX,9.7,1525185,1137033,30431,1730,校园|日常|治愈|励志,0
药师寺凉子的怪奇事件簿,9.4,1689687,229969,12006,908,奇幻|日常|热血|推理,0
黑塔利亚 Axis Powers 第2期,9.6,18145146,990513,670710,1642,萌系|日常|声控|泡面,0
异国迷宫的十字路口,9.6,1339378,227736,55057,1076,萌系|日常|治愈,0
东京教父,9.8,1402088,225704,25299,3191,日常|治愈,0
幻想嘉年华 EX Season,9.4,4133579,1209584,40293,1018,奇幻|日常,0
有顶天家族,9.6,1438964,224028,15773,2423,奇幻|日常|治愈,0
犬神同学和猫山同学,9.7,4812264,223828,33975,2062,日常|泡面|治愈,0
圣诞之吻SS+ SP,9.7,2644821,707827,14535,783,校园|日常|治愈,0
騷亂時節的少女們。（僅限台灣地區）,9.4,798247,222716,36601,2965,漫画改|日常|校园|恋爱,0
被狙击的学园,8.5,1284631,222125,34817,1162,催泪|奇幻|校园|日常,0
OZMAFIA!!,8.8,3945021,220200,30961,228,萌系|日常|泡面,0
續 刀劍亂舞 -花丸-（僅限港澳台地區）,9.6,756899,217726,26086,1027,日常|游戏改,0
南家三姐妹 我回来了,9.8,4410602,643003,127231,2440,萌系|搞笑|日常|漫画改,0
黑塔利亚 World Series 第3期,9.6,10488624,990513,576127,1412,萌系|日常|泡面|声控,0
幸腹涂鸦,9.5,4728132,216625,129028,1049,萌系|日常|治愈|美食,0
前进吧！登山少女 第三季,9.7,2761005,363515,49064,2658,萌系|社团|日常|漫画改,0
魔法老师涅吉! 第一季,9,1906043,239791,33876,519,萌系|日常|魔法,0
黑塔利亚 The Beautiful World 第5期,9.7,6121399,990513,229867,1755,萌系|日常|声控|泡面,0
特别的她,9.7,1375867,207815,14468,2767,日常|治愈|搞笑,0
前进吧！登山少女,9.7,1469145,363517,7844,1413,日常|泡面|萌系,0
雨色可可side G,8.3,3445118,201660,5940,628,日常|泡面|漫画改|萌系,0
